datetime;ee_consumption_kWh;t_out_C;true_anomalies;label
15/02/2016 04:00;479,1;3,375;1;shape_inversion
15/02/2016 05:00;499,1;1,925;1;shape_inversion
15/02/2016 06:00;623,1;0,725;1;shape_inversion
15/02/2016 07:00;201,2;0,75;1;shape_inversion
15/02/2016 08:00;270,7;0,25;1;shape_inversion
15/02/2016 09:00;350;1,3;1;shape_inversion
15/02/2016 10:00;391,9;2,6;1;shape_inversion
15/02/2016 11:00;363;5,15;1;shape_inversion
15/02/2016 12:00;398,9;7,775;1;shape_inversion
15/02/2016 13:00;386,6;8,925;1;shape_inversion
15/02/2016 14:00;366,2;8,65;1;shape_inversion
15/02/2016 15:00;291,7;7,375;1;shape_inversion
15/02/2016 16:00;231,5;9,25;1;shape_inversion
15/02/2016 17:00;223,7;9,075;1;shape_inversion
15/02/2016 18:00;215,8;9,125;1;shape_inversion
15/02/2016 19:00;595,3;9,225;1;shape_inversion
15/02/2016 20:00;521;9,425;1;shape_inversion
15/02/2016 21:00;496,9;9,3;1;shape_inversion
15/02/2016 22:00;478,3;9,225;1;shape_inversion
15/02/2016 23:00;452;8,8;1;shape_inversion
16/02/2016 00:00;141;8,55;0;ok
16/02/2016 01:00;155,1;8,65;0;ok
16/02/2016 02:00;166,6;8,375;0;ok
16/02/2016 03:00;169;8;0;ok
16/02/2016 04:00;171,6;7,6;0;ok
16/02/2016 05:00;194,6;7,575;0;ok
16/02/2016 06:00;295,3;7,475;0;ok
16/02/2016 07:00;389,3;7,875;0;ok
16/02/2016 08:00;478,4;8,1;0;ok
16/02/2016 09:00;575,2;8,15;0;ok
16/02/2016 10:00;556,8;8,225;0;ok
16/02/2016 11:00;547,4;8,55;0;ok
16/02/2016 12:00;572,5;8,15;0;ok
16/02/2016 13:00;613,8;7,6;0;ok
16/02/2016 14:00;603,9;7,625;0;ok
16/02/2016 15:00;514,9;7,775;0;ok
16/02/2016 16:00;444,1;8,1;0;ok
16/02/2016 17:00;416,8;8,325;0;ok
16/02/2016 18:00;400,5;8,375;0;ok
16/02/2016 19:00;291;7,975;0;ok
16/02/2016 20:00;224,3;8,25;0;ok
16/02/2016 21:00;197,3;7,725;0;ok
16/02/2016 22:00;172,5;7,525;0;ok
16/02/2016 23:00;159,9;7,65;0;ok
17/02/2016 00:00;153;7,175;0;ok
17/02/2016 01:00;156;6,675;0;ok
17/02/2016 02:00;174,1;6,425;0;ok
17/02/2016 03:00;172,7;5,9;0;ok
17/02/2016 04:00;176,6;5,9;0;ok
17/02/2016 05:00;193,8;5,825;0;ok
17/02/2016 06:00;280;5,975;0;ok
17/02/2016 07:00;370,4;6,575;0;ok
17/02/2016 08:00;474,4;6,7;0;ok
17/02/2016 09:00;566,3;6,825;0;ok
17/02/2016 10:00;612,1;6,625;0;ok
17/02/2016 11:00;591,1;6,425;0;ok
17/02/2016 12:00;623,6;6,7;0;ok
17/02/2016 13:00;647,7;6,675;0;ok
17/02/2016 14:00;610;6,6;0;ok
17/02/2016 15:00;539;6,975;0;ok
17/02/2016 16:00;492,2;6,525;0;ok
17/02/2016 17:00;439,7;6,25;0;ok
17/02/2016 18:00;402,7;6,325;0;ok
17/02/2016 19:00;282,7;6,35;0;ok
17/02/2016 20:00;217,1;5,95;0;ok
17/02/2016 21:00;195,7;5,475;0;ok
17/02/2016 22:00;171,4;5,05;0;ok
17/02/2016 23:00;147,4;4,925;0;ok
18/02/2016 00:00;140,3;5,05;0;ok
18/02/2016 01:00;156;4,95;0;ok
18/02/2016 02:00;163,1;4,95;0;ok
18/02/2016 03:00;164,9;5,025;0;ok
18/02/2016 04:00;167,5;5,1;0;ok
18/02/2016 05:00;184,9;5,475;0;ok
18/02/2016 06:00;286,6;5,7;0;ok
18/02/2016 07:00;387,6;5,8;0;ok
18/02/2016 08:00;490,3;5,775;0;ok
18/02/2016 09:00;556;5,6;0;ok
18/02/2016 10:00;573,4;6,075;0;ok
18/02/2016 11:00;562,5;7,75;0;ok
18/02/2016 12:00;578,5;8,45;0;ok
18/02/2016 13:00;592,3;9,55;0;ok
18/02/2016 14:00;573,5;9,025;0;ok
18/02/2016 15:00;523,6;9,175;0;ok
18/02/2016 16:00;457,3;9,225;0;ok
18/02/2016 17:00;416,8;9;0;ok
18/02/2016 18:00;397,7;8,575;0;ok
18/02/2016 19:00;287,4;8,375;0;ok
18/02/2016 20:00;221,9;7,975;0;ok
18/02/2016 21:00;203,1;7,375;0;ok
18/02/2016 22:00;178,6;7,125;0;ok
18/02/2016 23:00;153,2;7,1;0;ok
19/02/2016 00:00;147,8;6,525;0;ok
19/02/2016 01:00;153,8;5,725;0;ok
19/02/2016 02:00;170,2;5;0;ok
19/02/2016 03:00;168,2;4,55;0;ok
19/02/2016 04:00;172;4,125;0;ok
19/02/2016 05:00;188,9;3,925;0;ok
19/02/2016 06:00;282,5;3,525;0;ok
19/02/2016 07:00;363,2;2,975;0;ok
19/02/2016 08:00;448,5;3,6;0;ok
19/02/2016 09:00;461,8;6;0;ok
19/02/2016 10:00;486,6;6,925;0;ok
19/02/2016 11:00;503,2;9,275;0;ok
19/02/2016 12:00;532,2;11,625;0;ok
19/02/2016 13:00;532;12,925;0;ok
19/02/2016 14:00;512;14,225;0;ok
19/02/2016 15:00;468,6;13,775;0;ok
19/02/2016 16:00;396,7;12,95;0;ok
19/02/2016 17:00;377,9;12,525;0;ok
19/02/2016 18:00;345,7;11,625;0;ok
19/02/2016 19:00;259,7;11,125;0;ok
19/02/2016 20:00;207,4;10,85;0;ok
19/02/2016 21:00;198,6;10,125;0;ok
19/02/2016 22:00;197,6;9,875;0;ok
19/02/2016 23:00;178,2;9,675;0;ok
20/02/2016 00:00;167,9;9,175;0;ok
20/02/2016 01:00;170,5;8,65;0;ok
20/02/2016 02:00;169,8;7,875;0;ok
20/02/2016 03:00;172,6;7,65;0;ok
20/02/2016 04:00;169,5;5,825;0;ok
20/02/2016 05:00;191,2;4,8;0;ok
20/02/2016 06:00;204,2;4,3;0;ok
20/02/2016 07:00;246,8;3,875;0;ok
20/02/2016 08:00;253,5;5,375;0;ok
20/02/2016 09:00;244,8;7,125;0;ok
20/02/2016 10:00;239,1;8,725;0;ok
20/02/2016 11:00;244,4;8,7;0;ok
20/02/2016 12:00;240;10,8;0;ok
20/02/2016 13:00;206,8;11,925;0;ok
20/02/2016 14:00;150,2;12,15;0;ok
20/02/2016 15:00;131;13,1;0;ok
20/02/2016 16:00;125,9;13,225;0;ok
20/02/2016 17:00;125,1;12,75;0;ok
20/02/2016 18:00;141,8;11,575;0;ok
20/02/2016 19:00;170,5;10,4;0;ok
20/02/2016 20:00;175,3;9,75;0;ok
20/02/2016 21:00;173,2;9;0;ok
20/02/2016 22:00;172,3;7,35;0;ok
20/02/2016 23:00;173,4;7,025;0;ok
21/02/2016 00:00;174,4;6,625;0;ok
21/02/2016 01:00;174,2;6,5;0;ok
21/02/2016 02:00;174,8;6,375;0;ok
21/02/2016 03:00;174,8;5,5;0;ok
21/02/2016 04:00;172,9;4,6;0;ok
21/02/2016 05:00;174,3;4,125;0;ok
21/02/2016 06:00;177,2;4,475;0;ok
21/02/2016 07:00;173,8;4,475;0;ok
21/02/2016 08:00;151,8;4,975;0;ok
21/02/2016 09:00;144;7,725;0;ok
21/02/2016 10:00;143,6;10,775;0;ok
21/02/2016 11:00;140,7;12,15;0;ok
21/02/2016 12:00;144,4;13,425;0;ok
21/02/2016 13:00;142,7;14,65;0;ok
21/02/2016 14:00;140,1;16,15;0;ok
21/02/2016 15:00;136,4;16,875;0;ok
21/02/2016 16:00;135,4;17,25;0;ok
21/02/2016 17:00;136,3;16,65;0;ok
21/02/2016 18:00;165,2;15,05;0;ok
21/02/2016 19:00;176,4;13,85;0;ok
21/02/2016 20:00;177,3;12,925;0;ok
21/02/2016 21:00;179,3;11,8;0;ok
21/02/2016 22:00;178;11,15;0;ok
21/02/2016 23:00;177,6;10,575;0;ok
22/02/2016 00:00;174,8;10,225;0;ok
22/02/2016 01:00;171,1;9,95;0;ok
22/02/2016 02:00;171,4;9,85;0;ok
22/02/2016 03:00;171,3;9,125;0;ok
22/02/2016 04:00;176;8,625;0;ok
22/02/2016 05:00;187,7;8,2;0;ok
22/02/2016 06:00;294;8,125;0;ok
22/02/2016 07:00;369,8;7,825;0;ok
22/02/2016 08:00;451,9;7,95;0;ok
22/02/2016 09:00;487,6;8,45;0;ok
22/02/2016 10:00;542;9,425;0;ok
22/02/2016 11:00;524,3;9,775;0;ok
22/02/2016 12:00;541,9;10,2;0;ok
22/02/2016 13:00;559,8;11;0;ok
22/02/2016 14:00;529,4;11;0;ok
22/02/2016 15:00;482,5;11,475;0;ok
22/02/2016 16:00;429,2;11,7;0;ok
22/02/2016 17:00;420,8;11,325;0;ok
22/02/2016 18:00;398;11,25;0;ok
22/02/2016 19:00;290,3;11,2;0;ok
22/02/2016 20:00;234,5;10,625;0;ok
22/02/2016 21:00;199;10;0;ok
22/02/2016 22:00;174;9,6;0;ok
22/02/2016 23:00;156,7;9,425;0;ok
23/02/2016 00:00;163,2;9,675;0;ok
23/02/2016 01:00;172,6;9,875;0;ok
23/02/2016 02:00;173,8;9,625;0;ok
23/02/2016 03:00;171,8;9,4;0;ok
23/02/2016 04:00;174,5;9,3;0;ok
23/02/2016 05:00;193;9,375;0;ok
23/02/2016 06:00;290,3;9,325;0;ok
23/02/2016 07:00;381,9;9,2;0;ok
23/02/2016 08:00;464,4;9,45;0;ok
23/02/2016 09:00;533,3;10,825;0;ok
23/02/2016 10:00;545,8;11,225;0;ok
23/02/2016 11:00;551;11,3;0;ok
23/02/2016 12:00;567,3;12,6;0;ok
23/02/2016 13:00;601;13,45;0;ok
23/02/2016 14:00;578,6;13,95;0;ok
23/02/2016 15:00;493,9;14,925;0;ok
23/02/2016 16:00;443;15,25;0;ok
23/02/2016 17:00;406,1;14,85;0;ok
23/02/2016 18:00;403,2;14,1;0;ok
23/02/2016 19:00;306;13,375;0;ok
23/02/2016 20:00;245,1;12,525;0;ok
23/02/2016 21:00;216,6;11,275;0;ok
23/02/2016 22:00;188,9;10,1;0;ok
23/02/2016 23:00;164,1;9,575;0;ok
24/02/2016 00:00;162,3;10,275;0;ok
24/02/2016 01:00;181,1;9,4;0;ok
24/02/2016 02:00;178,7;8,125;0;ok
24/02/2016 03:00;177,9;6,575;0;ok
24/02/2016 04:00;182,3;6,25;0;ok
24/02/2016 05:00;200,3;6,15;0;ok
24/02/2016 06:00;301,8;6,475;0;ok
24/02/2016 07:00;376,9;6,525;0;ok
24/02/2016 08:00;485,3;6,95;0;ok
24/02/2016 09:00;520,9;7,45;0;ok
24/02/2016 10:00;548,2;9,725;0;ok
24/02/2016 11:00;537,9;12,05;0;ok
24/02/2016 12:00;566,1;13,1;0;ok
24/02/2016 13:00;584,6;13,8;0;ok
24/02/2016 14:00;553,3;13,275;0;ok
24/02/2016 15:00;492,2;13,325;0;ok
24/02/2016 16:00;421,5;12,775;0;ok
24/02/2016 17:00;400,8;11,6;0;ok
24/02/2016 18:00;395,6;10,475;0;ok
24/02/2016 19:00;282,4;10,2;0;ok
24/02/2016 20:00;228,7;9,9;0;ok
24/02/2016 21:00;196,5;9,625;0;ok
24/02/2016 22:00;170;9,45;0;ok
24/02/2016 23:00;155;9,275;0;ok
25/02/2016 00:00;161,4;9,125;0;ok
25/02/2016 01:00;173,2;8,925;0;ok
25/02/2016 02:00;173;8,45;0;ok
25/02/2016 03:00;171,7;8,15;0;ok
25/02/2016 04:00;174,3;8,075;0;ok
25/02/2016 05:00;194,9;8,1;0;ok
25/02/2016 06:00;277,9;7,725;0;ok
25/02/2016 07:00;374,8;7,175;0;ok
25/02/2016 08:00;484,8;6,8;0;ok
25/02/2016 09:00;541,8;6,975;0;ok
25/02/2016 10:00;532,2;7,325;0;ok
25/02/2016 11:00;548,8;7,325;0;ok
25/02/2016 12:00;553,1;7,725;0;ok
25/02/2016 13:00;579,1;8,15;0;ok
25/02/2016 14:00;582,7;8,55;0;ok
25/02/2016 15:00;506,2;9,25;0;ok
25/02/2016 16:00;439,3;9,425;0;ok
25/02/2016 17:00;405,1;9,4;0;ok
25/02/2016 18:00;385;8,825;0;ok
25/02/2016 19:00;278,4;8,575;0;ok
25/02/2016 20:00;213,6;8,325;0;ok
25/02/2016 21:00;187;8,075;0;ok
25/02/2016 22:00;167,4;7,425;0;ok
25/02/2016 23:00;148,3;7,15;0;ok
26/02/2016 00:00;142,4;6,725;0;ok
26/02/2016 01:00;150,7;6,175;0;ok
26/02/2016 02:00;165,1;5,6;0;ok
26/02/2016 03:00;166,1;5,325;0;ok
26/02/2016 04:00;168,7;4,675;0;ok
26/02/2016 05:00;178,5;4,25;0;ok
26/02/2016 06:00;250;4,075;0;ok
26/02/2016 07:00;344;3,55;0;ok
26/02/2016 08:00;435,3;4,2;0;ok
26/02/2016 09:00;483,5;5,6;0;ok
26/02/2016 10:00;525,3;7,325;0;ok
26/02/2016 11:00;516,8;8,325;0;ok
26/02/2016 12:00;548,2;8,825;0;ok
26/02/2016 13:00;556,3;9,525;0;ok
26/02/2016 14:00;562,5;9,95;0;ok
26/02/2016 15:00;480;9,525;0;ok
26/02/2016 16:00;419,4;9,05;0;ok
26/02/2016 17:00;399,1;8,425;0;ok
26/02/2016 18:00;351,9;8,225;0;ok
26/02/2016 19:00;263,7;8,225;0;ok
26/02/2016 20:00;212,2;7,8;0;ok
26/02/2016 21:00;196;7,325;0;ok
26/02/2016 22:00;169,1;7,05;0;ok
26/02/2016 23:00;163,3;6,75;0;ok
27/02/2016 00:00;179,2;6,25;0;ok
27/02/2016 01:00;174,7;5,7;0;ok
27/02/2016 02:00;173,5;5,3;0;ok
27/02/2016 03:00;177,4;5,025;0;ok
27/02/2016 04:00;178,2;4,6;0;ok
27/02/2016 05:00;182;4,225;0;ok
27/02/2016 06:00;201,6;3,975;0;ok
27/02/2016 07:00;244,2;3,825;0;ok
27/02/2016 08:00;137;3,975;0;ok
27/02/2016 09:00;385,7;3,975;0;ok
27/02/2016 10:00;250,8;3,875;0;ok
27/02/2016 11:00;250,2;4,1;0;ok
27/02/2016 12:00;246,1;4,25;0;ok
27/02/2016 13:00;210;4,625;0;ok
27/02/2016 14:00;157,1;4,975;0;ok
27/02/2016 15:00;146,5;5,175;0;ok
27/02/2016 16:00;143,6;5,05;0;ok
27/02/2016 17:00;146,2;5,15;0;ok
27/02/2016 18:00;156;5,225;0;ok
27/02/2016 19:00;186,1;5,225;0;ok
27/02/2016 20:00;187,4;5,25;0;ok
27/02/2016 21:00;187,3;4,75;0;ok
27/02/2016 22:00;184,4;4,225;0;ok
27/02/2016 23:00;182,4;4,125;0;ok
28/02/2016 00:00;179,4;3,85;0;ok
28/02/2016 01:00;177,7;3,45;0;ok
28/02/2016 02:00;179,3;4,6;0;ok
28/02/2016 03:00;179,9;5,225;0;ok
28/02/2016 04:00;180,6;5,5;0;ok
28/02/2016 05:00;181,8;5,725;0;ok
28/02/2016 06:00;183,5;6,025;0;ok
28/02/2016 07:00;177,3;6,075;0;ok
28/02/2016 08:00;155,5;5,725;0;ok
28/02/2016 09:00;139,4;5,8;0;ok
28/02/2016 10:00;140,9;6,15;0;ok
28/02/2016 11:00;141;6,7;0;ok
28/02/2016 12:00;142,2;7,075;0;ok
28/02/2016 13:00;148,6;6,55;0;ok
28/02/2016 14:00;135,3;6,875;0;ok
28/02/2016 15:00;142,3;7,375;0;ok
28/02/2016 16:00;142;7,575;0;ok
28/02/2016 17:00;147,6;7,425;0;ok
28/02/2016 18:00;174,8;7,15;0;ok
28/02/2016 19:00;184,3;7,275;0;ok
28/02/2016 20:00;184,1;7,375;0;ok
28/02/2016 21:00;182,9;7,75;0;ok
28/02/2016 22:00;184,9;8,35;0;ok
28/02/2016 23:00;182,9;8,475;0;ok
29/02/2016 00:00;181,6;7,65;0;ok
29/02/2016 01:00;177;7,4;0;ok
29/02/2016 02:00;179,6;7,425;0;ok
29/02/2016 03:00;180,3;7,4;0;ok
29/02/2016 04:00;184,8;7,475;0;ok
29/02/2016 05:00;195;7,575;0;ok
29/02/2016 06:00;323,8;7,2;0;ok
29/02/2016 07:00;380,5;7,4;0;ok
29/02/2016 08:00;491,2;8,175;0;ok
29/02/2016 09:00;551,2;8,6;0;ok
29/02/2016 10:00;586,5;8,425;0;ok
29/02/2016 11:00;590,7;8,35;0;ok
29/02/2016 12:00;631,7;8,55;0;ok
29/02/2016 13:00;664,3;8,825;0;ok
29/02/2016 14:00;624,5;9,2;0;ok
29/02/2016 15:00;548,5;9,225;0;ok
29/02/2016 16:00;488,9;9,475;0;ok
29/02/2016 17:00;451,2;9,975;0;ok
29/02/2016 18:00;425,2;9,825;0;ok
29/02/2016 19:00;306,5;9,975;0;ok
29/02/2016 20:00;241,7;9,95;0;ok
29/02/2016 21:00;212,5;9,9;0;ok
29/02/2016 22:00;183;9,475;0;ok
29/02/2016 23:00;162,2;8,6;0;ok
01/03/2016 00:00;155,9;8,225;0;ok
01/03/2016 01:00;167,2;7,8;0;ok
01/03/2016 02:00;173,6;7,05;0;ok
01/03/2016 03:00;173,5;6,375;0;ok
01/03/2016 04:00;176,7;6,575;0;ok
01/03/2016 05:00;196,6;6,425;0;ok
01/03/2016 06:00;311,5;6,25;0;ok
01/03/2016 07:00;389,4;5,825;0;ok
01/03/2016 08:00;470,7;6,425;0;ok
01/03/2016 09:00;492;6,8;0;ok
01/03/2016 10:00;515,6;9,5;0;ok
01/03/2016 11:00;533,4;11,725;0;ok
01/03/2016 12:00;585,8;14,225;0;ok
01/03/2016 13:00;605,8;15,675;0;ok
01/03/2016 14:00;579,9;16,3;0;ok
01/03/2016 15:00;506,6;16,9;0;ok
01/03/2016 16:00;442,4;17,4;0;ok
01/03/2016 17:00;408,4;16,85;0;ok
01/03/2016 18:00;395,6;15,7;0;ok
01/03/2016 19:00;299,3;14,8;0;ok
01/03/2016 20:00;225,4;14,275;0;ok
01/03/2016 21:00;202,7;13,55;0;ok
01/03/2016 22:00;185,3;12,675;0;ok
01/03/2016 23:00;164,7;11,175;0;ok
02/03/2016 00:00;171,2;10,35;0;ok
02/03/2016 01:00;176,9;9,7;0;ok
02/03/2016 02:00;171,1;9,175;0;ok
02/03/2016 03:00;172,6;8,6;0;ok
02/03/2016 04:00;174,7;8,075;0;ok
02/03/2016 05:00;192,1;7,25;0;ok
02/03/2016 06:00;295,5;6,725;0;ok
02/03/2016 07:00;385,5;6,675;0;ok
02/03/2016 08:00;458,2;7,3;0;ok
02/03/2016 09:00;527,6;8,45;0;ok
02/03/2016 10:00;545,1;9,95;0;ok
02/03/2016 11:00;547,5;11,675;0;ok
02/03/2016 12:00;586,6;13,025;0;ok
02/03/2016 13:00;588,4;14,225;0;ok
02/03/2016 14:00;572,5;14,425;0;ok
02/03/2016 15:00;489,6;14,425;0;ok
02/03/2016 16:00;431,6;14,05;0;ok
02/03/2016 17:00;412,2;12,975;0;ok
02/03/2016 18:00;409,4;12,4;0;ok
02/03/2016 19:00;305,2;11,675;0;ok
02/03/2016 20:00;240,5;11,3;0;ok
02/03/2016 21:00;207,2;10,75;0;ok
02/03/2016 22:00;185,5;11,1;0;ok
02/03/2016 23:00;166,5;10,5;0;ok
03/03/2016 00:00;175,2;9,825;0;ok
03/03/2016 01:00;176,8;10,1;0;ok
03/03/2016 02:00;176,5;10,05;0;ok
03/03/2016 03:00;175,9;9,875;0;ok
03/03/2016 04:00;178,6;9,925;0;ok
03/03/2016 05:00;199,3;9,9;0;ok
03/03/2016 06:00;317,3;9,975;0;ok
03/03/2016 07:00;420,1;7,075;0;ok
03/03/2016 08:00;471,2;7,525;0;ok
03/03/2016 09:00;545,2;7,975;0;ok
03/03/2016 10:00;514,8;10,575;0;ok
03/03/2016 11:00;514;12,875;0;ok
03/03/2016 12:00;552,6;12,775;0;ok
03/03/2016 13:00;574;12,475;0;ok
03/03/2016 14:00;560;12,3;0;ok
03/03/2016 15:00;499,3;12,05;0;ok
03/03/2016 16:00;435,5;11,75;0;ok
03/03/2016 17:00;404,2;10,575;0;ok
03/03/2016 18:00;396,9;9,5;0;ok
03/03/2016 19:00;295,9;9,825;0;ok
03/03/2016 20:00;222,2;9,5;0;ok
03/03/2016 21:00;196,5;9,575;0;ok
03/03/2016 22:00;174,9;9,575;0;ok
03/03/2016 23:00;160,3;9,8;0;ok
04/03/2016 00:00;158,9;9,975;0;ok
04/03/2016 01:00;175,4;9,05;0;ok
04/03/2016 02:00;172,3;8,375;0;ok
04/03/2016 03:00;171,3;7,925;0;ok
04/03/2016 04:00;177,5;6,55;0;ok
04/03/2016 05:00;197,8;5,375;0;ok
04/03/2016 06:00;275,4;5,1;0;ok
04/03/2016 07:00;351,7;5,275;0;ok
04/03/2016 08:00;433,7;6,05;0;ok
04/03/2016 09:00;501;7,325;0;ok
04/03/2016 10:00;530,3;9,4;0;ok
04/03/2016 11:00;543,9;10,275;0;ok
04/03/2016 12:00;563,2;11,55;0;ok
04/03/2016 13:00;589,7;12,35;0;ok
04/03/2016 14:00;560,2;12,575;0;ok
04/03/2016 15:00;493,6;12,3;0;ok
04/03/2016 16:00;410,5;12,3;0;ok
04/03/2016 17:00;389,5;11,5;0;ok
04/03/2016 18:00;353,5;11;0;ok
04/03/2016 19:00;272,5;10,55;0;ok
04/03/2016 20:00;220,6;9,575;0;ok
04/03/2016 21:00;203;9,15;0;ok
04/03/2016 22:00;209;9,075;0;ok
04/03/2016 23:00;186,8;8,875;0;ok
05/03/2016 00:00;177,1;8,375;0;ok
05/03/2016 01:00;176,3;7,425;0;ok
05/03/2016 02:00;177,6;6,875;0;ok
05/03/2016 03:00;179,8;6,1;0;ok
05/03/2016 04:00;179,4;4,525;0;ok
05/03/2016 05:00;186,6;4,1;0;ok
05/03/2016 06:00;204;3,25;0;ok
05/03/2016 07:00;239,5;1,6;0;ok
05/03/2016 08:00;253;0,925;0;ok
05/03/2016 09:00;252;1;0;ok
05/03/2016 10:00;256,9;1,1;0;ok
05/03/2016 11:00;250,2;1,4;0;ok
05/03/2016 12:00;242,9;2,625;0;ok
05/03/2016 13:00;213,9;4,175;0;ok
05/03/2016 14:00;157,6;4,5;0;ok
05/03/2016 15:00;144,8;4,575;0;ok
05/03/2016 16:00;132,9;4,65;0;ok
05/03/2016 17:00;119,1;4,725;0;ok
05/03/2016 18:00;138,6;4,6;0;ok
05/03/2016 19:00;170,8;4,1;0;ok
05/03/2016 20:00;187,8;3,525;0;ok
05/03/2016 21:00;187,2;2,9;0;ok
05/03/2016 22:00;184,5;3,175;0;ok
05/03/2016 23:00;178,5;3,35;0;ok
06/03/2016 00:00;171,6;3,075;0;ok
06/03/2016 01:00;172,5;2,1;0;ok
06/03/2016 02:00;179,5;0,55;0;ok
06/03/2016 03:00;178,8;0,25;0;ok
06/03/2016 04:00;178,3;0,05;0;ok
06/03/2016 05:00;180,5;0,025;0;ok
06/03/2016 06:00;183,4;0,375;0;ok
06/03/2016 07:00;170,9;0,45;0;ok
06/03/2016 08:00;142,6;-6,94E-18;0;ok
06/03/2016 09:00;144,9;1,9;0;ok
06/03/2016 10:00;150,3;4,5;0;ok
06/03/2016 11:00;146,4;7,05;0;ok
06/03/2016 12:00;144,4;7,675;0;ok
06/03/2016 13:00;148,5;7,1;0;ok
06/03/2016 14:00;149,3;7,475;0;ok
06/03/2016 15:00;145,7;8,025;0;ok
06/03/2016 16:00;143,7;8,975;0;ok
06/03/2016 17:00;150,8;9,25;0;ok
06/03/2016 18:00;161,2;8,175;0;ok
06/03/2016 19:00;181,1;7,35;0;ok
06/03/2016 20:00;179;6,125;0;ok
06/03/2016 21:00;181,9;4,8;0;ok
06/03/2016 22:00;181,5;4,55;0;ok
06/03/2016 23:00;180,2;3,975;0;ok
07/03/2016 00:00;179,1;2,85;0;ok
07/03/2016 01:00;178,7;2,5;0;ok
07/03/2016 02:00;177,9;2,175;0;ok
07/03/2016 03:00;174,2;2,175;0;ok
07/03/2016 04:00;152,5;1,625;0;ok
07/03/2016 05:00;191,5;1,475;0;ok
07/03/2016 06:00;320,1;1,85;0;ok
07/03/2016 07:00;392,1;2,15;0;ok
07/03/2016 08:00;465,4;3,075;0;ok
07/03/2016 09:00;527,1;5,175;0;ok
07/03/2016 10:00;534,3;6,65;0;ok
07/03/2016 11:00;569;7,8;0;ok
07/03/2016 12:00;594,7;8,5;0;ok
07/03/2016 13:00;626,2;9,5;0;ok
07/03/2016 14:00;575;9,975;0;ok
07/03/2016 15:00;489,5;10,425;0;ok
07/03/2016 16:00;442,8;10,375;0;ok
07/03/2016 17:00;426,5;9,75;0;ok
07/03/2016 18:00;418,9;9,025;0;ok
07/03/2016 19:00;318,1;8,525;0;ok
07/03/2016 20:00;231,4;8,2;0;ok
07/03/2016 21:00;201,7;7,375;0;ok
07/03/2016 22:00;180,7;6,325;0;ok
07/03/2016 23:00;161,2;5,675;0;ok
08/03/2016 00:00;155,5;5,425;0;ok
08/03/2016 01:00;172,4;4,925;0;ok
08/03/2016 02:00;176,4;4,175;0;ok
08/03/2016 03:00;174,5;3,475;0;ok
08/03/2016 04:00;179,3;3,75;0;ok
08/03/2016 05:00;184;3,425;0;ok
08/03/2016 06:00;274,3;3,1;0;ok
08/03/2016 07:00;369,9;3,675;0;ok
08/03/2016 08:00;447,7;4,6;0;ok
08/03/2016 09:00;522,5;6,775;0;ok
08/03/2016 10:00;566,1;8,775;0;ok
08/03/2016 11:00;562,4;9,575;0;ok
08/03/2016 12:00;594,6;10,625;0;ok
08/03/2016 13:00;612,3;11,2;0;ok
08/03/2016 14:00;579,7;11,725;0;ok
08/03/2016 15:00;527,9;12,15;0;ok
08/03/2016 16:00;466,3;12,1;0;ok
08/03/2016 17:00;418,5;11,475;0;ok
08/03/2016 18:00;399,3;9,225;0;ok
08/03/2016 19:00;296,8;8,6;0;ok
08/03/2016 20:00;219,7;8,575;0;ok
08/03/2016 21:00;192;7,65;0;ok
08/03/2016 22:00;176;5,55;0;ok
08/03/2016 23:00;153,3;5,575;0;ok
09/03/2016 00:00;146,8;5,575;0;ok
09/03/2016 01:00;158,2;5,6;0;ok
09/03/2016 02:00;173,6;5,4;0;ok
