datetime;ee_consumption_kWh;t_out_C;true_anomalies;label
09/03/2016 03:00;176,8;3,85;0;ok
09/03/2016 04:00;177,1;3,225;0;ok
09/03/2016 05:00;182;3,9;0;ok
09/03/2016 06:00;271,4;3,675;0;ok
09/03/2016 07:00;344,8;3,45;0;ok
09/03/2016 08:00;459,2;3,95;0;ok
09/03/2016 09:00;541,2;4,375;0;ok
09/03/2016 10:00;552,5;6,725;0;ok
09/03/2016 11:00;552,7;7,2;0;ok
09/03/2016 12:00;602,1;7,45;0;ok
09/03/2016 13:00;592,6;8,775;0;ok
09/03/2016 14:00;611,7;9,125;0;ok
09/03/2016 15:00;501,4;9,325;0;ok
09/03/2016 16:00;444,5;9,275;0;ok
09/03/2016 17:00;416,1;8,65;0;ok
09/03/2016 18:00;408,1;7,9;0;ok
09/03/2016 19:00;299,2;7,5;0;ok
09/03/2016 20:00;228,8;7,45;0;ok
09/03/2016 21:00;208,7;7,375;0;ok
09/03/2016 22:00;186,1;7,225;0;ok
09/03/2016 23:00;163,9;7,1;0;ok
10/03/2016 00:00;158,7;7,125;0;ok
10/03/2016 01:00;175,4;7,125;0;ok
10/03/2016 02:00;180;7,25;0;ok
10/03/2016 03:00;179,5;7;0;ok
10/03/2016 04:00;180,4;6,925;0;ok
10/03/2016 05:00;195,1;6,225;0;ok
10/03/2016 06:00;249,8;6,325;0;ok
10/03/2016 07:00;346,2;6,35;0;ok
10/03/2016 08:00;466,3;6,525;0;ok
10/03/2016 09:00;520;7,675;0;ok
10/03/2016 10:00;534,5;8,8;0;ok
10/03/2016 11:00;551,6;10,25;0;ok
10/03/2016 12:00;595,4;10,975;0;ok
10/03/2016 13:00;618,1;12,575;0;ok
10/03/2016 14:00;599,3;13,275;0;ok
10/03/2016 15:00;525,7;14,225;0;ok
10/03/2016 16:00;448,2;14,525;0;ok
10/03/2016 17:00;394,7;14,25;0;ok
10/03/2016 18:00;375,1;13,525;0;ok
10/03/2016 19:00;307,9;12,975;0;ok
10/03/2016 20:00;229,8;12,475;0;ok
10/03/2016 21:00;205,9;11,45;0;ok
10/03/2016 22:00;190,4;10,675;0;ok
10/03/2016 23:00;172,1;10,25;0;ok
11/03/2016 00:00;183,5;9,325;0;ok
11/03/2016 01:00;180,6;7,6;0;ok
11/03/2016 02:00;181,2;7,15;0;ok
11/03/2016 03:00;182;6,95;0;ok
11/03/2016 04:00;181,9;6,4;0;ok
11/03/2016 05:00;195,4;6,425;0;ok
11/03/2016 06:00;271,9;5,975;0;ok
11/03/2016 07:00;353,4;5,925;0;ok
11/03/2016 08:00;455,3;7,125;0;ok
11/03/2016 09:00;531,2;9,65;0;ok
11/03/2016 10:00;596,9;11,4;0;ok
11/03/2016 11:00;561,9;12,225;0;ok
11/03/2016 12:00;579,4;12,675;0;ok
11/03/2016 13:00;590,7;12,75;0;ok
11/03/2016 14:00;566;12,15;0;ok
11/03/2016 15:00;501;11,875;0;ok
11/03/2016 16:00;422,1;12,025;0;ok
11/03/2016 17:00;404,9;11,7;0;ok
11/03/2016 18:00;349,1;11,575;0;ok
11/03/2016 19:00;263,5;11,525;0;ok
11/03/2016 20:00;208,3;11,575;0;ok
11/03/2016 21:00;195,9;11,2;0;ok
11/03/2016 22:00;201,8;10,975;0;ok
11/03/2016 23:00;184;10,15;0;ok
12/03/2016 00:00;174,7;9,55;0;ok
12/03/2016 01:00;171,2;9,375;0;ok
12/03/2016 02:00;169,8;9,15;0;ok
12/03/2016 03:00;168,5;8,8;0;ok
12/03/2016 04:00;171,4;9,1;0;ok
12/03/2016 05:00;180,1;9;0;ok
12/03/2016 06:00;205,3;8,775;0;ok
12/03/2016 07:00;231,5;8,75;0;ok
12/03/2016 08:00;261,9;9,825;0;ok
12/03/2016 09:00;260,1;11,475;0;ok
12/03/2016 10:00;255,9;12,95;0;ok
12/03/2016 11:00;259;13,5;0;ok
12/03/2016 12:00;253,8;14,175;0;ok
12/03/2016 13:00;219,4;15,025;0;ok
12/03/2016 14:00;182,1;15,725;0;ok
12/03/2016 15:00;172,1;16,3;0;ok
12/03/2016 16:00;147;16,9;0;ok
12/03/2016 17:00;141,7;16,6;0;ok
12/03/2016 18:00;161,1;15,6;0;ok
12/03/2016 19:00;182,7;14,5;0;ok
12/03/2016 20:00;186,9;13,35;0;ok
12/03/2016 21:00;184,8;13,125;0;ok
12/03/2016 22:00;187,7;12,925;0;ok
12/03/2016 23:00;179,7;12,75;0;ok
13/03/2016 00:00;174,6;12,325;0;ok
13/03/2016 01:00;175,4;12,15;0;ok
13/03/2016 02:00;176,4;11,825;0;ok
13/03/2016 03:00;175,2;11,175;0;ok
13/03/2016 04:00;174,6;9,7;0;ok
13/03/2016 05:00;176;9,075;0;ok
13/03/2016 06:00;175,9;8,875;0;ok
13/03/2016 07:00;158,3;8,775;0;ok
13/03/2016 08:00;147;8,65;0;ok
13/03/2016 09:00;142,3;9,15;0;ok
13/03/2016 10:00;140,9;9,725;0;ok
13/03/2016 11:00;142,5;10,2;0;ok
13/03/2016 12:00;140,9;10,825;0;ok
13/03/2016 13:00;140,8;11,425;0;ok
13/03/2016 14:00;146,3;11,925;0;ok
13/03/2016 15:00;142,7;12,275;0;ok
13/03/2016 16:00;144,2;12,35;0;ok
13/03/2016 17:00;145,3;12,375;0;ok
13/03/2016 18:00;155;12,225;0;ok
13/03/2016 19:00;177,6;11,95;0;ok
13/03/2016 20:00;179,5;11,925;0;ok
13/03/2016 21:00;178,1;11,675;0;ok
13/03/2016 22:00;179,5;11,5;0;ok
13/03/2016 23:00;177,1;11,3;0;ok
14/03/2016 00:00;171,6;11;0;ok
14/03/2016 01:00;169,7;10,975;0;ok
14/03/2016 02:00;172,1;10,275;0;ok
14/03/2016 03:00;170,2;9,525;0;ok
14/03/2016 04:00;174,7;9,275;0;ok
14/03/2016 05:00;181,9;8,8;0;ok
14/03/2016 06:00;319,3;8,525;0;ok
14/03/2016 07:00;388,6;8,5;0;ok
14/03/2016 08:00;486,7;8,625;0;ok
14/03/2016 09:00;570;8,675;0;ok
14/03/2016 10:00;631,3;8,725;0;ok
14/03/2016 11:00;605,4;9;0;ok
14/03/2016 12:00;623;9,575;0;ok
14/03/2016 13:00;623,8;10,125;0;ok
14/03/2016 14:00;645,2;10,55;0;ok
14/03/2016 15:00;549,2;10,975;0;ok
14/03/2016 16:00;475,1;11,275;0;ok
14/03/2016 17:00;430,2;12,325;0;ok
14/03/2016 18:00;405,5;11,825;0;ok
14/03/2016 19:00;314,4;10,975;0;ok
14/03/2016 20:00;243,5;10,45;0;ok
14/03/2016 21:00;202,6;10,025;0;ok
14/03/2016 22:00;185,6;9,575;0;ok
14/03/2016 23:00;186,1;9,375;0;ok
15/03/2016 00:00;187,7;9,05;0;ok
15/03/2016 01:00;184,3;8,625;0;ok
15/03/2016 02:00;184,6;7,025;0;ok
15/03/2016 03:00;184,7;6,95;0;ok
15/03/2016 04:00;186,1;7,35;0;ok
15/03/2016 05:00;194,3;7,075;0;ok
15/03/2016 06:00;279,9;6,275;0;ok
15/03/2016 07:00;374,4;6,075;0;ok
15/03/2016 08:00;539,4;7,825;0;ok
15/03/2016 09:00;555,3;8,85;0;ok
15/03/2016 10:00;571,7;10,4;0;ok
15/03/2016 11:00;576,2;11,6;0;ok
15/03/2016 12:00;616,6;12,925;0;ok
15/03/2016 13:00;619,9;13,925;0;ok
15/03/2016 14:00;609,6;14,925;0;ok
15/03/2016 15:00;536,6;15,35;0;ok
15/03/2016 16:00;473,1;15,2;0;ok
15/03/2016 17:00;442;15,15;0;ok
15/03/2016 18:00;417,7;14,775;0;ok
15/03/2016 19:00;288,8;13,825;0;ok
15/03/2016 20:00;229,3;13,1;0;ok
15/03/2016 21:00;205,6;12,3;0;ok
15/03/2016 22:00;192,2;11,7;0;ok
15/03/2016 23:00;184,6;10,05;0;ok
16/03/2016 00:00;189,8;8,45;0;ok
16/03/2016 01:00;185,5;7;0;ok
16/03/2016 02:00;183,5;5,95;0;ok
16/03/2016 03:00;180,7;4,7;0;ok
16/03/2016 04:00;0;3,4;1;sensor_failure
16/03/2016 05:00;0;3,175;1;sensor_failure
16/03/2016 06:00;0;3,15;1;sensor_failure
16/03/2016 07:00;0;3,125;1;sensor_failure
16/03/2016 08:00;0;1,975;1;sensor_failure
16/03/2016 09:00;0;1,125;1;sensor_failure
16/03/2016 10:00;0;1,175;1;sensor_failure
16/03/2016 11:00;0;0,925;1;sensor_failure
16/03/2016 12:00;0;0,95;1;sensor_failure
16/03/2016 13:00;0;0,8;1;sensor_failure
16/03/2016 14:00;0;0,95;1;sensor_failure
16/03/2016 15:00;0;0,95;1;sensor_failure
16/03/2016 16:00;0;0,9;1;sensor_failure
16/03/2016 17:00;7605,4;1,5;1;sensor_failure
16/03/2016 18:00;453,5;2,85;0;ok
16/03/2016 19:00;310,5;3,2;0;ok
16/03/2016 20:00;245,6;3,575;0;ok
16/03/2016 21:00;223,6;4,125;0;ok
16/03/2016 22:00;204,9;4,1;0;ok
16/03/2016 23:00;185,5;4,4;0;ok
17/03/2016 00:00;180,1;4,7;0;ok
17/03/2016 01:00;191,1;4,8;0;ok
17/03/2016 02:00;199,2;5,025;0;ok
17/03/2016 03:00;197,4;5,125;0;ok
17/03/2016 04:00;199;4,875;0;ok
17/03/2016 05:00;198,5;5,05;0;ok
17/03/2016 06:00;309,9;5,35;0;ok
17/03/2016 07:00;369,1;5,45;0;ok
17/03/2016 08:00;493,7;6,075;0;ok
17/03/2016 09:00;521,9;7,15;0;ok
17/03/2016 10:00;562,7;8,15;0;ok
17/03/2016 11:00;566,7;8,775;0;ok
17/03/2016 12:00;600,4;10,05;0;ok
17/03/2016 13:00;583,2;10,925;0;ok
17/03/2016 14:00;574,6;11,725;0;ok
17/03/2016 15:00;532,6;12,35;0;ok
17/03/2016 16:00;462,4;12,25;0;ok
17/03/2016 17:00;414,1;12,375;0;ok
17/03/2016 18:00;398,1;11,75;0;ok
17/03/2016 19:00;307,4;10,575;0;ok
17/03/2016 20:00;227,9;9,425;0;ok
17/03/2016 21:00;201,7;8,775;0;ok
17/03/2016 22:00;189,1;8,375;0;ok
17/03/2016 23:00;174,3;8,2;0;ok
18/03/2016 00:00;167,8;7,675;0;ok
18/03/2016 01:00;183,8;7,15;0;ok
18/03/2016 02:00;187,5;6,875;0;ok
18/03/2016 03:00;189,9;5,65;0;ok
18/03/2016 04:00;191,4;5,225;0;ok
18/03/2016 05:00;193,7;4,675;0;ok
18/03/2016 06:00;282,9;4,125;0;ok
18/03/2016 07:00;397,9;3,85;0;ok
18/03/2016 08:00;516,3;5,4;0;ok
18/03/2016 09:00;560,7;8,075;0;ok
18/03/2016 10:00;595,9;10,225;0;ok
18/03/2016 11:00;559,6;12,475;0;ok
18/03/2016 12:00;576,2;13,95;0;ok
18/03/2016 13:00;592,3;14,675;0;ok
18/03/2016 14:00;574,4;15,625;0;ok
18/03/2016 15:00;492,4;16,3;0;ok
18/03/2016 16:00;447,2;16,3;0;ok
18/03/2016 17:00;409,3;16,325;0;ok
18/03/2016 18:00;358,6;15,475;0;ok
18/03/2016 19:00;276,2;14,675;0;ok
18/03/2016 20:00;214,4;13,95;0;ok
18/03/2016 21:00;198,1;12,925;0;ok
18/03/2016 22:00;186,8;12,025;0;ok
18/03/2016 23:00;191,4;11,325;0;ok
19/03/2016 00:00;182,2;9,425;0;ok
19/03/2016 01:00;183,2;8,15;0;ok
19/03/2016 02:00;179,4;7,8;0;ok
19/03/2016 03:00;178,7;7,125;0;ok
19/03/2016 04:00;176,7;6,65;0;ok
19/03/2016 05:00;189,9;6,625;0;ok
19/03/2016 06:00;204,2;5,85;0;ok
19/03/2016 07:00;225,5;5,675;0;ok
19/03/2016 08:00;261,2;7,925;0;ok
19/03/2016 09:00;270,8;10,275;0;ok
19/03/2016 10:00;273,2;12,95;0;ok
19/03/2016 11:00;270,6;15,325;0;ok
19/03/2016 12:00;272,6;16,25;0;ok
19/03/2016 13:00;246,2;17;0;ok
19/03/2016 14:00;218,1;18,15;0;ok
19/03/2016 15:00;203,7;18,275;0;ok
19/03/2016 16:00;184,5;18,425;0;ok
19/03/2016 17:00;157;18,675;0;ok
19/03/2016 18:00;161,1;17,975;0;ok
19/03/2016 19:00;190,6;16,45;0;ok
19/03/2016 20:00;192;15,475;0;ok
19/03/2016 21:00;191,5;13,825;0;ok
19/03/2016 22:00;189,8;12,85;0;ok
19/03/2016 23:00;179,8;11,9;0;ok
20/03/2016 00:00;180,3;11,2;0;ok
20/03/2016 01:00;180,2;10,55;0;ok
20/03/2016 02:00;180,2;9,95;0;ok
20/03/2016 03:00;181,8;9,225;0;ok
20/03/2016 04:00;182;8,4;0;ok
20/03/2016 05:00;182,9;7,9;0;ok
20/03/2016 06:00;180,8;7,05;0;ok
20/03/2016 07:00;161,5;6,95;0;ok
20/03/2016 08:00;153,4;8,8;0;ok
20/03/2016 09:00;154,5;10,5;0;ok
20/03/2016 10:00;152,2;12,3;0;ok
20/03/2016 11:00;154,9;14,4;0;ok
20/03/2016 12:00;151;15,175;0;ok
20/03/2016 13:00;150,9;16,075;0;ok
20/03/2016 14:00;145,3;16,55;0;ok
20/03/2016 15:00;145,7;17,25;0;ok
20/03/2016 16:00;143,5;17,575;0;ok
20/03/2016 17:00;139,1;17;0;ok
20/03/2016 18:00;153,1;15,725;0;ok
20/03/2016 19:00;178,6;14,55;0;ok
20/03/2016 20:00;185,6;13,5;0;ok
20/03/2016 21:00;189,5;12,85;0;ok
20/03/2016 22:00;188,3;12,35;0;ok
20/03/2016 23:00;186,5;11,825;0;ok
21/03/2016 00:00;182,3;11,375;0;ok
21/03/2016 01:00;176,8;10,525;0;ok
21/03/2016 02:00;177,8;10,1;0;ok
21/03/2016 03:00;178,3;9,675;0;ok
21/03/2016 04:00;180,1;9,3;0;ok
21/03/2016 05:00;190,4;8,875;0;ok
21/03/2016 06:00;304,9;8,55;0;ok
21/03/2016 07:00;366,1;9,025;0;ok
21/03/2016 08:00;452,9;9,225;0;ok
21/03/2016 09:00;531,4;10,525;0;ok
21/03/2016 10:00;549,7;11,875;0;ok
21/03/2016 11:00;564;14,25;0;ok
21/03/2016 12:00;577,7;16,025;0;ok
21/03/2016 13:00;620,5;16,975;0;ok
21/03/2016 14:00;577,8;17,45;0;ok
21/03/2016 15:00;514,7;18,025;0;ok
21/03/2016 16:00;450;17,75;0;ok
21/03/2016 17:00;440,6;15,925;0;ok
21/03/2016 18:00;405,2;16,15;0;ok
21/03/2016 19:00;309,6;15,725;0;ok
21/03/2016 20:00;236,5;15,05;0;ok
21/03/2016 21:00;203,1;13,825;0;ok
21/03/2016 22:00;187;12,475;0;ok
21/03/2016 23:00;172,1;11,95;0;ok
22/03/2016 00:00;175,3;11,375;0;ok
22/03/2016 01:00;190,1;10,975;0;ok
22/03/2016 02:00;182,9;10,15;0;ok
22/03/2016 03:00;185;9,6;0;ok
22/03/2016 04:00;187,6;9,25;0;ok
22/03/2016 05:00;194,6;9,275;0;ok
22/03/2016 06:00;301,3;8,125;0;ok
22/03/2016 07:00;367,9;7,925;0;ok
22/03/2016 08:00;473,6;8,775;0;ok
22/03/2016 09:00;558,3;10,35;0;ok
22/03/2016 10:00;564,3;12,025;0;ok
22/03/2016 11:00;555,9;13,15;0;ok
22/03/2016 12:00;574,1;15;0;ok
22/03/2016 13:00;609,8;16,275;0;ok
22/03/2016 14:00;574,3;16,8;0;ok
22/03/2016 15:00;519,1;17,45;0;ok
22/03/2016 16:00;464;17,35;0;ok
22/03/2016 17:00;434,5;16,475;0;ok
22/03/2016 18:00;410,1;15,25;0;ok
22/03/2016 19:00;293,1;14,525;0;ok
22/03/2016 20:00;223;14,2;0;ok
22/03/2016 21:00;191,6;13,675;0;ok
22/03/2016 22:00;184,1;13;0;ok
22/03/2016 23:00;166,7;12,725;0;ok
23/03/2016 00:00;160,4;12,55;0;ok
23/03/2016 01:00;174,1;12,475;0;ok
23/03/2016 02:00;173,5;12,225;0;ok
23/03/2016 03:00;176;11,775;0;ok
23/03/2016 04:00;176,1;10,85;0;ok
23/03/2016 05:00;187,1;9,95;0;ok
23/03/2016 06:00;284,7;9,8;0;ok
23/03/2016 07:00;362,4;9,85;0;ok
23/03/2016 08:00;477,8;10,05;0;ok
23/03/2016 09:00;543,3;10,325;0;ok
23/03/2016 10:00;568,5;11,45;0;ok
23/03/2016 11:00;554,1;12,875;0;ok
23/03/2016 12:00;590,1;13,725;0;ok
23/03/2016 13:00;604,6;14,7;0;ok
23/03/2016 14:00;590;14,325;0;ok
23/03/2016 15:00;527,7;14,8;0;ok
23/03/2016 16:00;458,4;15,375;0;ok
23/03/2016 17:00;422,7;15,125;0;ok
23/03/2016 18:00;405,8;14,8;0;ok
23/03/2016 19:00;299,4;13,925;0;ok
23/03/2016 20:00;225,3;13,8;0;ok
23/03/2016 21:00;193,9;12,925;0;ok
23/03/2016 22:00;182,2;12,1;0;ok
23/03/2016 23:00;165,8;10,775;0;ok
24/03/2016 00:00;159,2;10,175;0;ok
24/03/2016 01:00;177,8;9,95;0;ok
24/03/2016 02:00;178,5;9,7;0;ok
24/03/2016 03:00;177;8,775;0;ok
24/03/2016 04:00;178,9;8,75;0;ok
24/03/2016 05:00;188,3;7,975;0;ok
24/03/2016 06:00;259;7,175;0;ok
24/03/2016 07:00;319,2;7,25;0;ok
24/03/2016 08:00;410,5;8,7;0;ok
24/03/2016 09:00;449,1;11,025;0;ok
24/03/2016 10:00;461,5;12,8;0;ok
24/03/2016 11:00;485,6;13,3;0;ok
24/03/2016 12:00;521,3;14,65;0;ok
24/03/2016 13:00;522,7;16,075;0;ok
24/03/2016 14:00;505;16,75;0;ok
24/03/2016 15:00;469,1;17,45;0;ok
24/03/2016 16:00;388,8;17,875;0;ok
24/03/2016 17:00;349,8;17,65;0;ok
24/03/2016 18:00;340,1;17,35;0;ok
24/03/2016 19:00;267,4;16,55;0;ok
24/03/2016 20:00;213,3;15,7;0;ok
24/03/2016 21:00;186,1;14,6;0;ok
24/03/2016 22:00;173,6;13,6;0;ok
24/03/2016 23:00;161,8;11,8;0;ok
25/03/2016 00:00;153,9;11,025;0;ok
25/03/2016 01:00;174,1;10,425;0;ok
25/03/2016 02:00;173,9;9,95;0;ok
25/03/2016 03:00;177,8;9,4;0;ok
25/03/2016 04:00;177,1;9,025;0;ok
25/03/2016 05:00;183,1;8,55;0;ok
25/03/2016 06:00;237,9;8,375;0;ok
25/03/2016 07:00;297,2;8,55;0;ok
25/03/2016 08:00;338,3;9,1;0;ok
25/03/2016 09:00;369,8;10,15;0;ok
25/03/2016 10:00;395,1;10,725;0;ok
25/03/2016 11:00;436,3;11,75;0;ok
25/03/2016 12:00;409;13,575;0;ok
25/03/2016 13:00;432,3;15,175;0;ok
25/03/2016 14:00;436,2;15,225;0;ok
25/03/2016 15:00;360,4;14,775;0;ok
25/03/2016 16:00;286,6;14,95;0;ok
25/03/2016 17:00;276;14,85;0;ok
25/03/2016 18:00;271,7;14,875;0;ok
25/03/2016 19:00;225,7;14,1;0;ok
25/03/2016 20:00;189;13,225;0;ok
25/03/2016 21:00;180,2;12,6;0;ok
25/03/2016 22:00;178,2;12,175;0;ok
25/03/2016 23:00;186,3;11,4;0;ok
26/03/2016 00:00;171,6;10,675;0;ok
26/03/2016 01:00;172,1;10,15;0;ok
26/03/2016 02:00;170,1;9,525;0;ok
26/03/2016 03:00;172;8,925;0;ok
26/03/2016 04:00;171,9;8,525;0;ok
26/03/2016 05:00;178,3;7,975;0;ok
26/03/2016 06:00;189,9;7,625;0;ok
26/03/2016 07:00;214,1;7,575;0;ok
26/03/2016 08:00;230;9,025;0;ok
26/03/2016 09:00;233,8;11,025;0;ok
26/03/2016 10:00;232,6;12,925;0;ok
26/03/2016 11:00;230,7;15,55;0;ok
26/03/2016 12:00;237,7;17,7;0;ok
26/03/2016 13:00;225,2;18,6;0;ok
26/03/2016 14:00;191,5;19,125;0;ok
26/03/2016 15:00;185,1;19,375;0;ok
26/03/2016 16:00;169,1;19,65;0;ok
26/03/2016 17:00;145,7;19,625;0;ok
26/03/2016 18:00;148,7;18,4;0;ok
26/03/2016 19:00;168;17,4;0;ok
26/03/2016 20:00;178,3;16,875;0;ok
26/03/2016 21:00;180,3;16,075;0;ok
26/03/2016 22:00;178,7;14,625;0;ok
26/03/2016 23:00;172,5;13,275;0;ok
27/03/2016 00:00;170;12,55;0;ok
27/03/2016 01:00;177,6;11,6;0;ok
27/03/2016 02:00;100;10,925;0;ok
27/03/2016 03:00;138,1;10,2;0;ok
27/03/2016 04:00;177,8;10,175;0;ok
27/03/2016 05:00;178,2;10;0;ok
27/03/2016 06:00;178,6;9,8;0;ok
27/03/2016 07:00;172,4;9,425;0;ok
27/03/2016 08:00;152;9,575;0;ok
27/03/2016 09:00;148,7;10,7;0;ok
27/03/2016 10:00;148,6;11,325;0;ok
27/03/2016 11:00;146,7;12,55;0;ok
27/03/2016 12:00;141;14,025;0;ok
27/03/2016 13:00;140,4;14,925;0;ok
27/03/2016 14:00;139,5;15,825;0;ok
27/03/2016 15:00;141,3;16,125;0;ok
27/03/2016 16:00;138,1;16,375;0;ok
27/03/2016 17:00;137,3;16,2;0;ok
27/03/2016 18:00;144,6;15,95;0;ok
27/03/2016 19:00;157,8;15,3;0;ok
27/03/2016 20:00;177,2;14,625;0;ok
27/03/2016 21:00;176,8;13,75;0;ok
27/03/2016 22:00;176,7;12,9;0;ok
27/03/2016 23:00;180,6;12,075;0;ok
28/03/2016 00:00;174,9;11,55;0;ok
28/03/2016 01:00;175,7;10,975;0;ok
28/03/2016 02:00;177,4;10,575;0;ok
28/03/2016 03:00;179,5;10,425;0;ok
28/03/2016 04:00;177,3;10,25;0;ok
28/03/2016 05:00;185,5;10,2;0;ok
28/03/2016 06:00;195,2;10,3;0;ok
28/03/2016 07:00;191,4;10,175;0;ok
28/03/2016 08:00;174,3;10,125;0;ok
28/03/2016 09:00;170,2;10,175;0;ok
28/03/2016 10:00;168;10,75;0;ok
28/03/2016 11:00;166,6;11,7;0;ok
28/03/2016 12:00;157,5;13,125;0;ok
28/03/2016 13:00;162,2;13,95;0;ok
28/03/2016 14:00;171;14,35;0;ok
28/03/2016 15:00;163,8;14,6;0;ok
28/03/2016 16:00;189,1;15,825;0;ok
28/03/2016 17:00;185,3;16,55;0;ok
28/03/2016 18:00;199,4;15,825;0;ok
28/03/2016 19:00;179,1;15,15;0;ok
28/03/2016 20:00;188,3;14,25;0;ok
28/03/2016 21:00;190,5;13,8;0;ok
28/03/2016 22:00;178,6;13,275;0;ok
28/03/2016 23:00;177,8;13,075;0;ok
29/03/2016 00:00;171,3;12,175;0;ok
29/03/2016 01:00;173,3;11,575;0;ok
29/03/2016 02:00;172,9;10,925;0;ok
29/03/2016 03:00;172,9;10,575;0;ok
29/03/2016 04:00;173,9;10,625;0;ok
29/03/2016 05:00;180,7;10,3;0;ok
29/03/2016 06:00;196,5;9,85;0;ok
29/03/2016 07:00;265,3;9,35;0;ok
29/03/2016 08:00;332,4;9,05;0;ok
29/03/2016 09:00;374,3;10,175;0;ok
29/03/2016 10:00;386,5;11,375;0;ok
29/03/2016 11:00;413,9;12,875;0;ok
29/03/2016 12:00;424,3;15,125;0;ok
29/03/2016 13:00;425,2;16,575;0;ok
29/03/2016 14:00;397,8;17,7;0;ok
29/03/2016 15:00;354,5;19,275;0;ok
29/03/2016 16:00;311,8;19,775;0;ok
29/03/2016 17:00;296,6;19,8;0;ok
29/03/2016 18:00;283,8;19,575;0;ok
29/03/2016 19:00;239,9;18,45;0;ok
29/03/2016 20:00;226,7;17,35;0;ok
29/03/2016 21:00;202,8;16,325;0;ok
29/03/2016 22:00;194,7;15,675;0;ok
29/03/2016 23:00;189,4;14,35;0;ok
30/03/2016 00:00;185,2;13,55;0;ok
30/03/2016 01:00;185,4;12,65;0;ok
30/03/2016 02:00;188,3;12;0;ok
30/03/2016 03:00;183,6;11,725;0;ok
30/03/2016 04:00;185;11,65;0;ok
30/03/2016 05:00;192,3;11,3;0;ok
30/03/2016 06:00;271,1;11,25;0;ok
30/03/2016 07:00;350,3;11,125;0;ok
30/03/2016 08:00;432,8;11,575;0;ok
30/03/2016 09:00;454,1;12,5;0;ok
30/03/2016 10:00;518,2;13,775;0;ok
30/03/2016 11:00;491,7;14,975;0;ok
30/03/2016 12:00;527,7;15,875;0;ok
30/03/2016 13:00;563,5;16,725;0;ok
30/03/2016 14:00;551,8;17,25;0;ok
30/03/2016 15:00;470;17,875;0;ok
30/03/2016 16:00;404,1;17,85;0;ok
30/03/2016 17:00;378,9;17,025;0;ok
30/03/2016 18:00;348,7;16,775;0;ok
30/03/2016 19:00;265;16,5;0;ok
30/03/2016 20:00;224,1;15,775;0;ok
30/03/2016 21:00;186,5;14,4;0;ok
30/03/2016 22:00;172,5;13,475;0;ok
30/03/2016 23:00;158,4;13,125;0;ok
31/03/2016 00:00;157,8;12,85;0;ok
31/03/2016 01:00;169,9;12,8;0;ok
31/03/2016 02:00;171,4;12,725;0;ok
31/03/2016 03:00;173,7;12,6;0;ok
31/03/2016 04:00;171,2;12,55;0;ok
31/03/2016 05:00;175;12,75;0;ok
31/03/2016 06:00;271,7;12,425;0;ok
31/03/2016 07:00;358;12,2;0;ok
31/03/2016 08:00;447,2;12,4;0;ok
31/03/2016 09:00;523,5;13,2;0;ok
31/03/2016 10:00;578;13,875;0;ok
31/03/2016 11:00;589,7;14,65;0;ok
31/03/2016 12:00;613;15;0;ok
31/03/2016 13:00;612,2;15,1;0;ok
31/03/2016 14:00;613;14,875;0;ok
31/03/2016 15:00;565,2;14,25;0;ok
31/03/2016 16:00;494,5;14,1;0;ok
31/03/2016 17:00;461,4;14,425;0;ok
31/03/2016 18:00;406,6;14,35;0;ok
31/03/2016 19:00;288,2;13,975;0;ok
31/03/2016 20:00;231,7;13,7;0;ok
31/03/2016 21:00;204,5;13,125;0;ok
31/03/2016 22:00;182,2;12,575;0;ok
31/03/2016 23:00;166;12,575;0;ok
